timestamp,bite_time,rod_x1,rod_x2,rod_y1,rod_y2,fish_x1,fish_x2,fish_y1,fish_y2,fish_label,success
1721904267,6.777,519.33826,551.7765,316.04498,327.90863,595.6315,633.42444,313.90155,351.38812,1,0
1721904705,3.793,517.2123,550.38306,292.0741,302.10333,443.8907,473.32428,293.8506,337.56042,4,0
1721904727,3.7,518.9834,552.7554,278.90985,289.5136,591.3418,621.0718,282.63208,308.08093,0,0
1721904766,0,517.82336,549.76965,294.92145,304.97272,618.6438,650.15967,317.51202,343.27838,0,2
1721904779,4.676,515.20337,552.40674,243.14584,256.5947,507.48438,531.8473,293.3014,324.85217,0,0
1721904798,4.039,510.20578,550.1782,225.18237,241.21582,419.13806,435.44604,221.2814,264.176,4,0
1721904814,4.029,518.27625,550.29553,299.40253,308.74768,581.5411,620.0035,289.6647,323.4706,4,0
1721904979,6.329,515.1435,550.1976,267.7157,278.97278,438.18347,505.72766,277.45102,323.1973,2,0
1721905007,0,518.73987,548.2706,308.63605,317.38715,535.0442,566.77637,287.2115,331.44794,2,1
1721905033,7.238,516.8898,550.2384,281.43335,292.03418,410.06598,486.88562,318.41852,383.88733,2,0
1721905061,0,514.3463,550.17285,257.61276,270.2238,544.49036,602.8297,201.71692,230.07452,2,2
1721905118,0,517.94885,553.00903,264.1859,275.99988,497.3684,526.14813,205.47415,235.23831,2,2
1721905130,3.725,519.73535,550.5774,322.17468,330.6062,555.22095,617.5239,312.0956,362.72043,2,0
1721905150,4.988,513.22363,554.0149,218.41357,234.96808,373.53497,498.19208,223.56555,265.45325,2,0
1721905364,4.252,520.0897,550.65735,285.684,292.21024,591.3706,642.74194,296.37256,331.15356,9,0
1721905381,5.007,522.46344,553.2752,277.00067,283.7406,411.57053,463.46982,284.55322,318.8302,9,0
1721905397,4.171,522.4137,553.4242,280.07343,286.71185,461.19287,497.3424,270.70023,305.98727,4,0
1721905413,4.502,518.5216,550.83325,263.03705,270.1452,623.64734,652.4425,283.63437,321.66574,9,0
1721905440,0,522.38794,552.73193,285.659,292.18683,478.73895,508.25592,267.823,297.75,4,2
1721905460,0,518.7584,553.3468,225.85448,234.4994,580.06213,640.6117,274.46057,319.40997,9,2
1721905479,0,518.8854,550.9081,265.4616,272.7259,428.78796,481.96008,302.23315,343.2599,9,2
1721905492,5.233,519.71295,550.71027,279.7735,286.42023,421.76508,468.7138,292.47916,328.09537,9,0
1721905543,4.434,519.63684,550.6605,279.88074,286.57996,483.59097,498.46292,291.06158,335.84662,4,0
1721905560,4.468,520.91016,551.7976,286.8612,293.1228,436.68774,464.9286,294.2041,318.65503,0,0
1721905586,0,519.91364,550.6973,280.20337,286.97498,482.9378,533.2464,287.30997,320.7665,9,1
1721905598,4.773,520.06573,551.06647,285.59888,292.2218,615.7901,652.679,293.84027,327.79596,9,0
1721905622,0,520.05884,550.8812,285.51407,292.21964,573.2974,607.89276,270.71393,301.5559,4,2
1721905646,0,519.99866,550.8369,285.4451,292.23898,465.69058,498.78738,304.81122,340.66888,9,1
1721905658,4.885,520.02673,550.8441,285.5804,292.1835,588.07306,607.32416,276.53467,308.08435,4,0
1721905684,0,521.05035,551.90607,282.98544,289.59836,551.99835,579.5256,291.38464,324.34937,9,1
1721905703,0,516.57996,549.8689,285.86688,292.93805,486.23077,529.4853,284.35165,315.8835,9,1
1721905745,0,522.388,553.0037,287.94495,294.38757,470.60516,505.3698,269.25415,302.32544,4,2
1721905757,4.584,520.0157,550.46295,285.50018,292.2389,428.13657,459.9205,274.72495,308.819,4,0
1721905773,4.157,519.4995,550.7075,279.37863,286.1169,490.58838,542.1052,292.0149,327.56824,9,0
1721905831,4.432,521.06616,550.949,281.98993,288.6706,492.51764,522.88495,274.1581,303.21262,9,0
1721905864,0,517.7933,548.7131,253.93219,262.17218,422.0716,438.58307,248.02798,269.09787,3,2
1721905951,0,507.97574,547.85486,167.56125,180.62497,543.2739,602.41943,265.40112,329.95184,9,2
1721905966,6.886,520.29004,554.7551,289.8629,296.93555,551.92755,562.6541,278.8495,297.38208,3,0
1721906031,6.702,518.9385,550.8685,262.69482,269.9945,567.7905,602.64355,313.44763,359.41577,9,2
1721906068,0,520.3132,550.83124,283.60748,290.18927,377.2166,391.82574,279.14032,299.09845,3,2
1721906084,6.944,519.85425,551.8032,257.72125,265.175,512.1135,523.3684,246.8247,266.5724,3,0
1721906159,0,518.2167,550.6559,253.26411,260.7381,565.0591,581.8085,308.35645,344.0655,3,2
1721906190,4.258,519.5978,550.7538,277.44858,284.2908,530.8823,579.8274,292.11234,328.27286,9,0
1721906219,0,519.6494,550.655,279.00934,285.73694,477.1744,486.3807,283.34106,304.20288,3,1
1721906240,0,517.34985,552.00244,226.65433,235.39325,416.90363,461.9748,200.45758,230.28888,9,2
1721906252,4.356,520.0355,550.9137,280.7132,287.36774,492.88635,523.0364,296.38522,322.90158,0,0
1721906286,0,519.6931,550.666,278.9367,285.72662,451.48633,500.7942,280.2704,312.8036,9,1
1721906298,4.069,519.6809,550.9392,275.5518,282.28098,542.3111,579.38385,293.69952,330.5091,9,0
1721906339,10.575,518.9802,550.6959,246.2441,253.95311,629.1665,653.2866,282.55945,309.14673,3,2
1721906409,0,521.454,552.6244,276.4306,283.14996,534.9345,549.6557,280.94818,303.00873,3,1
1721906431,0,519.0625,552.12256,252.02173,260.15186,347.44672,365.39252,259.13586,281.82336,3,2
1721906457,0,522.2822,551.657,297.0069,302.5351,541.17004,556.8845,336.26892,361.35815,3,2
1721906478,0,520.8553,553.1054,264.0865,271.49323,458.16132,474.8316,313.19284,341.9791,3,2
1721906587,0,520.67126,549.93225,294.68018,300.97058,507.2392,521.11847,291.18582,310.07547,3,1
1721906610,0,522.0665,552.66296,283.68762,290.72668,672.4238,687.03,288.69318,310.82794,3,2
1721906633,0,517.61334,548.60077,279.07922,286.1681,559.9092,573.3904,257.49368,275.68863,3,2
1721906654,0,520.2175,550.7373,289.59125,296.09503,473.29373,487.8456,275.70105,293.8451,3,2
1721906677,0,524.0868,552.7323,331.52734,336.75012,467.71814,480.82947,316.4165,332.87177,3,2
1721906735,0,518.8469,551.8462,252.97049,261.08914,350.77072,360.47702,234.8788,253.79204,3,2
1721906782,0,522.1847,553.171,281.4252,288.68668,410.6946,423.14438,287.7495,309.9604,3,2
1721906808,7.134,519.34863,550.75464,283.57214,290.46484,598.3257,609.3716,297.99908,321.3808,3,0
1721906830,9.709,519.01306,553.3645,235.72786,244.75816,589.43286,606.4011,272.42493,299.48877,3,0
1721907969,0,516.00916,551.0836,232.18002,241.59543,438.7385,480.11618,324.44232,378.01105,9,2
1721907981,4.293,521.1511,552.3854,285.96286,292.7662,585.817,612.3263,282.45905,304.576,0,0
1721908027,0,518.71344,553.74506,232.823,242.46445,718.1548,767.2013,359.4973,425.53992,9,2
1721908048,0,516.1666,551.1488,229.90369,239.72473,649.672,739.3446,352.67883,409.39856,9,2
1721908072,0,520.28296,552.8164,258.87228,266.98648,544.1042,561.8022,266.70398,287.5421,3,1
1721908084,3.832,518.8442,550.86456,275.6997,283.0271,549.51514,571.7864,264.74365,287.47205,0,0
1721908119,0,519.1079,550.9021,279.11316,286.1941,497.1529,509.85724,344.11343,374.83823,0,2
1721908140,0,517.71704,552.5127,236.5485,245.83112,503.3957,540.10394,277.8785,310.8912,0,2
1721908152,4.343,518.1161,552.2943,241.73624,250.75436,529.26587,540.88367,278.96338,306.61194,0,0
1721908173,8.531,508.28854,554.61597,153.65413,171.90776,433.6267,451.34308,233.2561,279.94763,3,2
1721908208,0,517.9776,551.04974,259.7436,267.9112,600.0457,655.31146,303.1964,345.38354,9,2
1721908219,3.757,518.99634,550.74854,278.77048,286.09036,452.95,506.5157,292.20084,327.4727,9,0
1721908247,0,519.55176,550.0144,285.63046,292.53976,517.60364,567.58923,286.5644,321.27106,9,1
1721908269,0,520.713,553.484,259.04596,267.21735,460.8387,472.18478,268.72125,294.19452,3,1
1721908293,0,519.8158,550.4829,286.7939,293.8688,472.4505,490.38794,335.78357,360.82483,3,2
1721908314,0,519.9381,550.37134,295.34058,302.1737,366.15387,377.72412,291.95392,311.87347,3,1
1721908336,0,518.91833,552.23157,250.36966,259.14883,402.5424,425.57138,292.33,319.4836,3,2
1721908381,0,517.10693,550.45825,241.62198,251.01956,448.7329,468.5802,302.5514,336.47876,3,2
1721908396,7.217,514.66724,551.3618,218.40536,227.93295,550.7355,560.33215,198.06651,220.51863,3,0
1721908419,8.007,517.72656,550.9431,255.35199,263.59967,402.5968,422.74585,278.1831,305.4359,3,0
1721908450,0,520.788,552.78876,264.6702,272.7982,551.16974,563.4544,317.58716,345.8169,3,2
1721908473,0,518.98694,550.3439,276.87863,284.53775,503.89117,529.30475,364.4836,396.56516,3,2
1721908494,0,519.6913,550.73474,287.85178,294.81137,369.9693,391.9181,282.01508,312.99878,9,2
1721908513,0,519.2703,551.00934,281.81,289.0158,554.08435,593.02893,291.35406,325.00543,9,1
1721908532,0,520.28503,550.87915,292.06915,299.1192,578.3313,619.90356,276.81317,304.4428,9,2
1721908550,0,520.2634,550.71985,290.44537,297.2514,389.45813,431.70398,322.5796,363.35443,9,2
1721908597,0,516.126,555.1223,184.18759,196.51498,424.23636,442.68143,278.0467,321.65625,3,2
1721908615,4.196,519.2365,550.8892,279.01233,286.28955,436.41406,525.96545,271.7196,299.93787,2,0
1721908638,0,521.0621,552.03253,290.87598,297.89282,436.78592,480.895,278.52466,307.0376,9,2
1721908660,0,516.75946,554.3619,201.39163,213.09933,473.73804,529.84735,305.87207,454.48236,2,2
1721908672,3.925,518.95435,550.6554,279.9583,287.4892,510.46173,566.0848,302.52502,339.8307,9,0
1721908772,0,520.4607,553.09106,263.56458,271.79724,505.74414,519.60205,314.57346,341.954,3,2
1721908784,5.165,520.1505,550.7081,297.42712,304.23364,612.1433,662.1404,307.8745,341.2224,9,0
1721908801,4.328,518.5868,550.7245,275.4995,283.13794,525.57886,578.0029,306.06873,344.74988,9,0
1721908826,0,519.4686,552.5056,250.67953,259.71396,545.68555,602.1481,301.40292,348.0593,9,2
1721908838,3.941,519.2322,550.2472,284.97144,292.18756,557.5077,599.3789,303.08984,338.3025,9,0
1721908866,0,517.6421,551.015,259.19257,267.71808,581.60645,598.03894,324.06262,358.94617,3,2
1721908908,0,518.82794,551.02765,271.99207,279.66443,504.339,515.65546,284.75735,309.95316,3,1
1721908942,0,515.7136,551.24414,229.80513,239.8766,333.05966,346.3262,260.03235,288.23718,3,2
1721908965,0,522.5718,552.84106,292.42377,299.27472,385.83282,401.1048,302.28943,323.65576,3,2
1721909054,0,519.4848,549.36334,287.20822,294.15976,554.3726,567.9925,284.09357,305.85175,3,1
1721909076,0,521.93256,552.57697,295.66034,302.7343,571.2788,581.8624,292.17297,314.4369,3,1
1721909090,6.278,522.2377,552.9159,296.7653,303.95688,558.33093,605.46533,287.75873,333.0063,2,0
1721909108,6.795,518.5984,550.6371,275.80536,283.6966,449.6538,460.9972,285.67725,310.46027,3,0
1721909136,0,517.7988,552.84753,234.29962,244.09888,393.02695,508.9487,269.31076,307.58475,2,2
1721909159,8.29,519.05597,549.1888,303.98138,310.78656,583.8115,644.1072,285.9239,312.31964,2,2
1721909213,0,520.17554,550.6018,289.1189,296.01544,363.48224,375.38593,281.02225,301.54385,3,2
1721909228,6.787,519.32086,550.9014,287.89432,295.02463,416.32928,426.12054,291.78662,312.6394,3,0
1721909247,5.583,521.12537,553.07715,276.81982,284.59204,406.10077,530.7068,294.78046,331.3885,2,0
1721909299,0,517.6376,550.9164,256.92194,265.39862,287.03467,302.64758,316.26236,348.74612,3,2
1721909321,0,520.11774,550.45294,297.43347,304.097,306.80194,377.17572,307.3319,358.38525,2,2
1721909348,7.518,520.4519,552.3838,267.57794,275.6933,426.54108,445.90442,290.1854,314.29886,3,0
1721909441,7.536,518.1695,551.11725,273.50992,280.7286,517.2588,636.1399,280.4438,321.6176,2,0
1721909472,0,514.9473,551.5761,213.28683,223.49136,448.4541,478.8435,249.07027,334.91144,2,2
1721909495,0,519.98926,553.7727,246.36507,255.00465,371.92084,528.4754,296.89777,366.37018,2,2
1721909517,0,515.32153,551.3855,218.10089,228.24774,518.87634,689.6177,347.68604,445.4466,2,2
1721909529,3.976,520.2654,550.4784,290.53754,297.36975,609.11053,632.2348,281.14178,326.84918,2,0
1721909566,0,518.76624,550.911,270.9184,278.05664,508.58066,607.6366,276.53046,305.33282,2,1
1721909588,0,520.039,551.02264,285.1333,292.151,373.4395,493.53778,298.27563,344.1808,2,2
1721909602,6.107,518.42737,550.7396,269.45013,276.9151,434.47046,516.8061,288.447,331.73257,2,0
1721909638,0,517.07886,550.968,243.38809,251.88748,262.1584,372.99445,221.44817,249.09843,2,2
1721909656,10.108,518.73425,550.8519,276.08826,283.2367,360.97144,426.33856,299.7286,338.11185,2,2
1721909684,7,520.0106,550.9877,291.7163,298.3108,370.417,471.26013,291.5655,317.26996,2,0
1723188414,4.565,507.18982,547.12805,344.53833,370.01892,446.7249,478.06,280.62106,316.64328,9,0
1723188442,0,510.65195,547.09534,357.55963,378.7558,387.98813,406.85684,298.53497,323.82098,10,2
1723188457,4.777,513.95807,545.88446,397.7071,413.1479,524.12317,555.34973,364.6552,390.85675,10,0
1723188475,5.372,517.202,549.16956,409.4119,424.53867,508.76334,531.5858,360.0526,381.9707,10,0
1723188496,8.152,512.4853,547.3907,365.5836,384.96,488.08917,532.9821,305.52728,334.25275,9,2
1723188531,0,513.29065,547.5292,374.12677,392.47906,492.85645,528.754,289.99133,315.56067,9,2
1723188572,0,516.21826,549.8987,386.2174,403.68066,477.18652,518.7118,321.21735,341.48615,8,0
1723188587,5.168,514.2627,547.7024,377.919,395.81628,522.8707,545.00085,322.11646,342.55402,10,0
1723188632,0,512.2581,547.5058,365.92502,385.75687,446.67755,463.45087,312.07294,337.05792,10,2
1723188645,4.746,509.4087,547.11414,352.05237,374.24304,460.04944,485.714,296.38568,322.33636,10,0
1723188670,4.207,506.56516,546.1477,342.70352,367.9985,616.4585,645.93286,333.67432,365.50366,10,0
1723188698,0,517.37946,548.91364,404.0381,419.14386,414.19696,432.73724,329.25372,356.4079,9,2
1723188765,5.335,520.77405,551.40186,448.0355,460.65128,523.57336,548.5242,418.34723,445.2119,9,0
1723188814,0,501.81354,545.061,338.36572,369.0027,476.44812,531.95,236.73987,266.59204,9,2
1723188833,0,515.3511,550.8364,375.91193,394.4206,423.4284,457.1847,323.487,344.23016,10,2
1723188868,3.559,510.0844,546.82025,353.68576,375.20462,543.59204,594.13086,335.23782,370.3618,8,0
1723188888,4.685,522.39246,551.4247,467.53864,479.1772,520.7407,548.2959,440.4278,467.65143,9,0
1723188913,0,512.4002,547.6335,367.3116,386.71957,502.1468,537.1663,302.956,331.44647,9,2
1723188934,0,508.31323,547.1875,346.67255,370.31952,541.2722,572.8821,344.50162,389.35745,9,1
1723188955,0,517.18567,550.3319,383.9386,401.42957,556.81055,579.2815,316.41696,343.39932,9,2
1723188970,4.707,522.23773,549.62946,450.76422,463.17938,522.61316,561.91956,421.42157,447.5558,9,0
1723188994,0,507.1242,546.6381,343.83664,368.50357,374.266,426.5475,266.73895,297.60785,9,2
1723189007,4.495,511.74152,547.3123,362.03857,381.96533,463.83258,511.01532,317.47345,346.94867,9,0
1723189027,4.926,515.7273,546.1343,417.9397,431.89575,511.8181,554.4769,378.29807,406.12894,9,0
1723189052,0,517.6598,547.59534,438.82388,451.645,530.21857,549.8466,384.76273,403.0936,10,2
1723189072,0,515.1947,547.8451,389.1127,405.6332,524.2418,542.0851,311.66663,331.73706,10,2
1723189092,0,511.64142,546.97504,363.8531,384.11737,428.43964,473.4572,286.979,307.67957,8,2
1723189111,0,513.72644,547.63196,376.08554,394.1862,512.61536,557.44763,295.6135,315.27615,8,2
1723189129,0,512.97015,547.53326,371.50015,390.1509,591.8185,618.8148,311.3066,333.05417,10,2
1723189147,0,501.34305,545.52515,338.60797,370.0075,165.78055,216.27744,332.52032,358.4472,10,2
1723189200,0,507.16977,548.17615,355.122,382.84845,506.36276,542.2263,236.79544,263.87363,10,2
1723189219,0,510.89606,547.1005,356.92847,377.9798,459.02844,473.08337,224.69133,244.24028,10,2
1723189238,0,512.7975,547.61584,370.96106,390.00623,493.90894,541.73267,309.5866,331.32574,8,2
1723189253,5.76,513.14343,547.53455,372.80063,390.97604,502.35394,542.1059,314.1302,340.3449,8,2
1723189277,5.076,513.38513,548.02795,375.93323,393.8606,450.24167,472.80887,323.79272,346.40424,10,0
1723189303,0,507.8003,546.3329,345.99847,370.28436,472.38977,500.88733,267.51697,306.83655,8,2
1723189323,0,515.9944,550.5222,382.19794,399.10187,519.27344,548.4237,323.02057,343.32526,10,2
1723189342,0,506.4184,545.92474,343.131,368.67435,437.20868,486.86688,239.56165,263.383,8,2
1723189358,7.239,512.322,547.68604,366.45184,385.45038,475.29486,521.6828,315.44232,336.60455,8,2
1723189380,4.111,514.3384,549.9646,366.21994,385.7679,498.32062,522.9491,312.97733,346.97122,8,0
1723189406,0,511.3272,548.40704,361.97314,383.36664,506.0808,521.70764,285.87708,309.60168,10,2
1723189437,4.137,511.90356,547.3556,363.20123,383.0511,451.80768,475.7624,316.07312,350.7589,9,0
1723189457,5.321,519.056,548.0895,459.31512,471.57928,530.9838,551.2955,421.15228,439.76227,10,0
1723189476,4.723,515.46014,548.9567,379.40924,396.87396,533.79004,560.88574,337.75018,359.87732,10,0
1723189501,0,495.13855,542.81165,348.03406,386.2771,548.8512,576.91077,172.63605,202.49066,10,2
1723189513,3.7,502.9949,545.46606,338.60986,368.00787,489.03406,528.7138,297.06073,325.89636,10,0
1723189688,0,513.85583,551.6863,278.24384,296.17804,489.7033,519.32385,294.02972,324.66254,10,1
1723189708,0,514.1109,549.14655,298.2433,312.99768,466.66028,495.79016,301.56577,337.7421,9,1
1723189741,4.568,512.27344,548.8496,285.12,300.9646,429.62567,466.82196,332.154,360.69147,0,0
1723189757,3.842,515.0581,549.3435,305.8927,319.87085,447.2389,475.35864,324.6651,366.46362,9,0
1723189859,4.942,512.6367,549.01855,288.04395,303.86194,463.2568,503.39816,351.608,384.89853,10,0
1723189876,3.98,510.1209,549.4261,267.84607,286.72693,407.38818,444.12213,305.15692,351.02618,9,0
1723189900,0,513.51056,549.6546,279.53537,296.44675,433.97357,479.66498,367.1846,402.6033,10,2
1723189912,3.704,514.12915,549.6221,299.7461,314.01917,424.9582,462.68756,313.63885,352.36633,9,0
1723189928,4.032,509.94647,549.1037,267.08545,285.98596,563.1886,622.2013,244.89389,281.0331,9,0
1723189944,4.486,519.88086,552.01514,338.35544,350.1476,443.8048,460.80243,321.85626,344.78217,10,0
1723189970,0,510.15063,549.8247,270.3329,288.4756,516.2703,547.6799,289.49847,332.0794,9,1
1723189991,0,513.1505,550.06726,287.62756,303.37244,342.56818,375.10602,363.6643,400.29578,10,2
1723190010,0,515.56665,549.1953,311.8246,325.193,668.51855,728.3098,350.1914,390.19165,9,2
1723190023,4.264,517.129,551.5768,307.32123,321.41217,419.95386,466.8678,306.45312,339.87927,9,0
1723190049,4.967,514.5812,549.92664,302.35284,316.74432,586.1671,609.68054,358.19543,391.70703,10,0
1723190067,4.338,513.8153,549.7433,294.0114,308.99603,429.8687,473.21478,334.32983,377.71606,9,0
1723190085,5.226,513.4856,549.7439,290.83185,306.08978,415.8314,434.7305,272.68106,300.2206,10,0
1723190179,6.531,480.75897,536.44696,385.36096,435.27454,432.41846,497.7965,250.8494,306.7267,8,0
1723190206,0,510.71396,547.59045,356.3395,376.7175,517.49725,537.2194,338.14627,361.12033,0,1
1723190246,4.136,511.0598,546.95715,354.8495,375.9275,567.6498,604.0907,333.63947,359.1281,10,0
1723190263,3.911,515.44226,548.77405,382.55188,399.44788,519.29315,529.50543,352.73322,373.17487,0,0
1723190309,4.417,512.13135,547.26843,360.57996,380.7306,488.10168,513.3252,325.68948,347.72006,0,0
1723190347,7.436,512.2624,547.2337,364.96167,384.12744,424.92038,449.75168,290.6809,311.96838,10,2
1723190413,0,509.10443,546.9847,348.96198,371.29034,499.49677,513.65936,232.15834,250.43599,0,2
1723190434,0,517.6802,548.9177,404.9911,419.93652,522.1437,567.9774,362.9884,383.42224,8,2
1723190446,3.592,510.83215,547.2649,354.49982,375.42853,521.18945,560.2107,332.0902,356.82397,10,0
1723190478,6.581,510.98367,547.135,358.81604,379.76654,466.27747,493.52197,307.96478,345.325,8,0
1723190514,6.526,503.01132,545.33923,336.9024,366.10675,520.91486,560.37787,255.51823,298.15778,8,0
1723190556,4.088,513.8665,548.7967,365.8672,384.88593,462.53418,476.002,330.28198,352.78357,0,0
1723190586,7.137,514.64404,549.05273,374.72552,392.89105,516.94165,566.4684,340.80658,363.9306,8,0
1723190614,0,507.0189,548.08704,344.48273,372.3753,537.4606,574.72034,250.2032,274.02936,10,2
1723190629,7.045,511.82645,547.05225,361.0224,381.43726,548.1394,593.86646,319.54346,351.6433,8,0
1723190653,6.711,501.51093,545.28217,336.86737,367.69745,485.37344,507.98178,268.45975,298.4202,0,0
1723190674,4.676,511.15436,546.9328,357.77408,377.98526,451.0163,468.83856,311.95856,337.68732,10,0
1723190692,4.571,507.2801,548.0197,344.7854,371.12164,476.1499,514.15607,291.6126,318.67645,10,0
1723190717,0,512.98083,548.1045,368.14932,386.12613,519.0902,551.11194,362.096,387.3194,10,1
1723190750,4.769,497.99014,545.18274,358.52185,394.76074,525.8972,554.0078,244.16263,277.3641,10,0
1723190817,0,481.7984,536.1812,383.7586,433.08508,609.5226,639.88586,225.8927,265.48547,10,2
1723190830,4.633,512.5255,547.40735,367.0091,386.2304,520.2117,538.3771,312.25024,336.10547,10,0
1723190959,0,499.2051,544.47217,340.31546,374.0087,482.3802,500.3587,154.30626,181.82869,10,2
1723190973,5.235,516.52026,548.7102,395.68457,411.4948,480.0008,511.57623,358.1635,379.0456,10,0
1723191003,5.402,493.9218,542.1868,350.47394,389.7744,544.90784,588.0255,260.77838,294.7791,10,0
1723191021,3.568,512.2905,545.6669,386.7868,404.26013,485.72455,507.62872,436.4229,469.98724,10,0
1723191043,0,516.9004,550.37524,383.17838,400.14883,545.05835,562.61694,358.99982,383.35706,10,1
1723191082,0,515.0436,546.15857,407.50787,422.08795,533.6055,551.2392,372.81955,391.3563,0,2
1723191095,3.744,515.7977,549.78894,374.80127,392.92017,498.89526,507.24347,337.44434,359.69604,0,0
1723191135,0,510.9918,547.06165,364.4947,384.4427,497.66858,524.61536,360.053,387.01065,10,1
1723191164,0,497.57318,543.71246,341.93564,376.814,413.98285,455.04706,216.02695,242.01132,10,2
1723191185,0,509.30957,547.72766,351.6186,375.91925,531.10693,550.9011,277.4132,304.95532,10,2
1723191199,5.09,511.4652,547.051,362.3036,382.16852,558.5303,594.188,320.18555,342.89337,10,0
1723191737,4.017,513.9793,551.90875,182.789,193.24496,534.6045,605.5742,220.16327,266.0301,9,0
1723191841,0,506.86237,555.7297,114.33937,133.02383,493.37683,579.12244,249.82599,329.33887,8,2
1723191863,0,519.99695,550.6964,273.9607,280.3919,500.89404,527.1653,277.81213,310.36426,9,1
1723191875,4.558,520.19824,550.9468,274.0005,280.32117,523.30115,550.06165,286.6219,323.44647,9,0
1723191900,0,518.9669,550.97046,256.58038,263.1021,692.0206,764.7772,318.19196,368.7857,9,2
1723191920,0,518.78406,550.9656,260.44232,266.62787,446.86682,527.6975,338.0143,390.88687,9,2
1723191939,0,517.9426,551.1199,241.98506,248.9106,548.3978,612.8639,278.08685,320.93707,9,2
1723191958,0,519.55835,550.88855,255.63959,262.12823,431.0923,488.67712,295.43304,339.64093,9,2
1723191976,0,518.1542,554.004,195.9296,204.97025,499.12842,579.78125,264.22528,314.83875,9,2
1723191994,0,518.0093,550.9696,239.46135,246.75551,431.67142,464.616,276.33716,314.01807,8,2
1723192011,0,519.65607,550.9185,265.45715,271.88843,545.1221,609.28687,305.65015,348.49994,9,2
1723192030,0,516.34753,551.78174,207.89032,216.14447,474.82098,519.38196,205.32697,240.71307,9,1
1723192049,0,521.1588,553.2975,248.6958,255.6134,735.51355,829.647,353.61154,412.0908,9,2
1723192061,3.938,512.20776,552.5598,162.99959,174.99489,555.3479,593.3699,205.8836,255.41113,9,0
1723192079,5.196,520.15283,550.8989,274.93405,280.9587,469.9485,530.2929,305.17133,345.10632,9,0
1723192102,0,519.78125,550.8098,270.9104,276.87158,432.60364,480.9812,298.523,329.64142,8,2
1723192122,0,519.4404,550.87695,264.57083,270.75772,435.85773,480.19574,303.97302,333.64545,8,2
1723192144,0,520.49585,551.1791,276.08633,282.10532,496.6264,518.6091,273.32275,305.13428,9,1
1723192160,8.178,519.68506,550.8828,266.48956,272.66803,528.0736,563.964,312.96603,356.15292,9,2
1723192280,5.445,518.51746,549.5375,257.37668,264.01437,425.8542,457.69916,259.91272,283.01105,10,0
1723192301,7.68,516.5388,555.0029,175.59076,186.05664,429.8405,476.01202,220.00339,265.05212,8,0
1723192374,0,517.131,551.0902,225.48483,233.2045,641.0527,691.9467,304.94666,344.6803,10,2
1723192422,4.878,522.56555,553.1146,280.58362,286.44293,543.56055,562.60913,300.8554,326.31525,10,0
1723192445,0,519.05646,550.9449,254.772,261.73154,666.6058,688.8444,288.1463,318.5938,10,2
1723192457,4.371,506.5617,553.9052,122.969765,140.33536,576.797,627.9811,176.71445,219.12122,10,0
1723192476,5.368,520.0589,550.53143,270.74115,277.17535,550.3722,589.62537,300.69635,328.80084,10,0
1723192494,6.036,517.98,551.20605,235.5643,242.88849,543.9891,569.3566,291.22675,327.67535,10,0
1723192534,0,522.65137,552.9075,282.62018,288.32257,415.60287,451.74246,304.63098,331.12506,10,2
1723192549,7.579,520.0565,550.9701,272.2518,278.3129,499.3411,529.2107,298.9898,329.8365,8,0
1723192568,7.64,520.07666,550.81226,275.0476,281.03235,616.058,651.29944,317.09772,348.81818,10,2
1723192589,5.242,519.5686,550.55225,272.90552,279.07172,484.92035,504.7334,296.98434,324.36832,10,0
1723192610,7.215,512.308,552.41296,164.23285,175.84647,523.8161,600.93365,215.77124,256.43094,8,0
1723192627,3.465,492.9823,556.0029,91.54422,123.99222,664.7003,748.42053,181.4788,233.35472,10,0
1723192670,0,520.3576,550.9202,274.9154,281.08466,431.82208,472.67072,308.04443,339.7682,8,2
1723192684,6.396,511.44678,552.52673,157.43872,169.58234,455.25256,527.93774,204.57207,239.64412,8,0
1723192706,4.325,520.2236,551.1934,274.09055,280.21768,541.1516,578.0979,291.85138,317.53253,10,0
1723192791,0,516.2582,551.6813,214.54645,222.78967,487.42392,537.5084,339.81042,394.33276,8,2
1723192805,6.148,518.87866,550.5281,273.58417,279.36688,539.7531,579.91534,320.12698,350.75174,8,2
1723192827,4.009,520.0165,551.05334,270.30026,276.5837,512.8932,534.1874,291.55493,319.1673,10,0
1723192846,6.729,519.9525,550.985,269.87695,276.30957,456.61932,515.65735,292.5862,319.68185,8,0
1723192911,0,515.39246,551.4286,201.32265,210.25627,479.4687,515.88153,239.91714,289.37326,9,2
1723192931,0,500.20233,554.78644,99.92974,123.71516,505.47424,586.2261,145.01505,206.2066,9,1
1723192967,3.909,498.66547,554.7614,97.51793,123.27434,436.59955,507.86115,206.71948,279.8858,9,0
1723193062,6.097,517.9698,550.7963,249.07498,256.93878,462.1028,508.75638,253.637,278.00192,8,0
1723193131,0,518.2242,550.99567,256.42834,263.88483,582.0989,639.7239,311.92313,356.4454,9,2
1723193144,4.923,520.06494,552.8894,254.7077,262.3874,624.0984,662.9392,252.15778,284.74268,9,0
1723193160,4.197,519.3579,550.97217,267.09808,274.02936,605.7212,654.46265,276.16553,309.95618,9,0
1723193180,7.573,519.7262,550.8063,278.4917,285.51086,565.82166,626.85864,310.43265,338.84445,8,0
